product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,stock,sold_quantity,profit_margin_pct,is_organic,demand_index,delivery_status
Britannia Lite Snacks 601,Snacks,Britannia,176.35,20,141.08,3.8,468,19,Pune,139,58,23.4,FALSE,28,On-Time
Aavin Premium Dairy 426,Dairy,Aavin,145.49,10,130.94,3.3,489,27,Kolkata,136,419,6.9,FALSE,88,On-Time
Nivea Premium Personal 649,Personal Care,Nivea,125.14,10,112.63,4.4,265,31,Bengaluru,93,83,32.9,FALSE,46,On-Time
Britannia Daily Snacks 837,Snacks,Britannia,25.45,5,24.18,3.8,511,33,Lucknow,141,472,36.4,FALSE,88,Delayed
Minute Maid Organic Beverages 219,Beverages,Minute Maid,134.85,5,128.11,5,323,30,Hyderabad,110,408,15.3,FALSE,100,Delayed
FreshFarm Organic Fruits 236,Fruits & Vegetables,FreshFarm,17.35,20,13.88,3.7,320,34,Lucknow,105,145,10.3,FALSE,33,On-Time
Minute Maid Classic Beverages 710,Beverages,Minute Maid,250.94,0,250.94,4.7,451,33,Ahmedabad,105,271,19.7,FALSE,59,On-Time
Aashirvaad Original Grocery 859,Grocery,Aashirvaad,60.6,10,54.54,4.2,120,36,Lucknow,82,53,22.7,FALSE,10,Delayed
FreshFarm Lite Fruits 438,Fruits & Vegetables,FreshFarm,156.86,15,133.33,5,201,33,Ahmedabad,125,35,34.6,TRUE,34,Delayed
Lizol Original Household 890,Household,Lizol,197.6,5,187.72,4.2,28,36,Ahmedabad,122,358,24.9,FALSE,90,Delayed
BakeHouse Fresh Bakery 853,Bakery,BakeHouse,397.28,25,297.96,3.6,138,25,Hyderabad,108,414,27.4,FALSE,97,On-Time
Himalaya Daily Personal 684,Personal Care,Himalaya,209.31,15,177.91,4,74,27,Ahmedabad,98,125,39.9,FALSE,19,On-Time
Lizol Premium Household 352,Household,Lizol,404.77,0,404.77,4.5,165,34,Delhi,108,8,7.9,TRUE,16,On-Time
Aashirvaad Daily Grocery 598,Grocery,Aashirvaad,232.33,25,174.25,3.7,478,37,Jaipur,127,118,26.3,FALSE,25,Delayed
FreshFarm Lite Fruits 487,Fruits & Vegetables,FreshFarm,21.29,10,19.16,4.5,122,33,Mumbai,117,43,18.3,FALSE,23,On-Time
Nivea Premium Personal 963,Personal Care,Nivea,511.96,0,511.96,3.9,92,29,Hyderabad,111,108,9.1,FALSE,41,On-Time
Amul Organic Dairy 566,Dairy,Amul,135.27,10,121.74,3.7,446,22,Ahmedabad,102,182,23.7,TRUE,46,Delayed
Lay's Fresh Snacks 890,Snacks,Lay's,175.62,0,175.62,4.1,152,16,Bengaluru,97,323,9.3,TRUE,81,On-Time
DailyGreens Daily Fruits 437,Fruits & Vegetables,DailyGreens,297.43,25,223.07,5,280,41,Jaipur,140,30,19.5,FALSE,31,On-Time
BakeHouse Lite Bakery 193,Bakery,BakeHouse,363.4,5,345.23,3.6,283,23,Delhi,119,287,12.5,FALSE,53,On-Time
Nivea Daily Personal 765,Personal Care,Nivea,206.02,30,144.21,4.1,201,23,Bengaluru,111,49,13.8,FALSE,21,On-Time
Pepsi Classic Beverages 207,Beverages,Pepsi,181.59,5,172.51,3.4,341,29,Lucknow,117,348,7,TRUE,85,Delayed
P&G Original Personal 182,Personal Care,P&G,707.33,10,636.6,4.5,438,38,Ahmedabad,112,77,6.7,TRUE,24,On-Time
Lizol Classic Household 139,Household,Lizol,671.65,0,671.65,4.1,78,21,Chennai,134,61,35.5,FALSE,28,On-Time
DailyGreens Fresh Fruits 631,Fruits & Vegetables,DailyGreens,344.88,0,344.88,3.5,362,10,Hyderabad,99,6,18.7,FALSE,11,On-Time
Patanjali Classic Grocery 766,Grocery,Patanjali,320.82,10,288.74,4.2,236,23,Hyderabad,124,421,31.8,FALSE,85,On-Time
Pepsi Original Beverages 93,Beverages,Pepsi,208.61,15,177.32,3.9,487,24,Hyderabad,124,104,28.5,FALSE,6,On-Time
Surf Excel Daily Household 277,Household,Surf Excel,296.19,10,266.57,4.8,204,36,Lucknow,132,235,37.1,FALSE,56,On-Time
FreshFarm Organic Fruits 892,Fruits & Vegetables,FreshFarm,216.63,5,205.8,4.6,299,20,Pune,139,20,39.1,FALSE,17,On-Time
Lay's Original Snacks 959,Snacks,Lay's,61.94,5,58.84,3.9,479,31,Hyderabad,98,102,22.1,FALSE,29,On-Time
FreshFarm Lite Fruits 938,Fruits & Vegetables,FreshFarm,187.46,20,149.97,5,127,22,Bengaluru,129,157,16,TRUE,56,Delayed
Britannia Original Bakery 362,Bakery,Britannia,461.02,0,461.02,3.6,183,27,Pune,109,269,7,FALSE,52,On-Time
ITC Classic Snacks 325,Snacks,ITC,14.35,20,11.48,4.4,176,34,Kolkata,117,71,14.2,FALSE,19,Delayed
Mother Dairy Original Dairy 321,Dairy,Mother Dairy,83.53,5,79.35,3.8,520,26,Pune,138,83,31.1,FALSE,23,On-Time
ITC Family Pack Snacks 656,Snacks,ITC,156,0,156,4.6,248,36,Ahmedabad,109,262,20.8,FALSE,70,Delayed
BakeHouse Original Bakery 140,Bakery,BakeHouse,386.87,15,328.84,3.9,149,31,Mumbai,128,188,20.3,TRUE,46,On-Time
Amul Lite Dairy 576,Dairy,Amul,207.3,0,207.3,4.4,176,30,Hyderabad,142,290,34.1,FALSE,73,On-Time
Aashirvaad Fresh Grocery 783,Grocery,Aashirvaad,195.24,15,165.95,4.6,416,29,Ahmedabad,104,46,14.6,FALSE,21,On-Time
Minute Maid Organic Beverages 276,Beverages,Minute Maid,126.39,0,126.39,4.1,152,21,Hyderabad,98,52,38.9,TRUE,22,On-Time
Lay's Premium Snacks 864,Snacks,Lay's,159.27,0,159.27,4.7,255,30,Ahmedabad,109,47,37,FALSE,12,On-Time
ITC Family Pack Snacks 404,Snacks,ITC,61.04,0,61.04,4.3,382,25,Delhi,109,156,12.3,FALSE,50,On-Time
Britannia Lite Snacks 153,Snacks,Britannia,271.43,15,230.72,4.9,385,24,Mumbai,132,317,32,FALSE,83,Delayed
Aashirvaad Daily Grocery 923,Grocery,Aashirvaad,334.91,0,334.91,4.3,407,31,Jaipur,82,303,36.2,FALSE,69,Delayed
DailyGreens Original Fruits 570,Fruits & Vegetables,DailyGreens,288.91,0,288.91,4.2,26,27,Jaipur,130,60,31.4,TRUE,22,On-Time
Coca-Cola Lite Beverages 292,Beverages,Coca-Cola,61.33,15,52.13,4.5,103,41,Pune,108,38,17,TRUE,23,Delayed
Modern Daily Bakery 907,Bakery,Modern,205.76,0,205.76,3.8,146,22,Kolkata,131,45,27,FALSE,27,On-Time
Britannia Daily Snacks 318,Snacks,Britannia,183.41,5,174.24,3.8,564,20,Hyderabad,130,74,8.7,FALSE,22,On-Time
Coca-Cola Organic Beverages 341,Beverages,Coca-Cola,269.38,25,202.03,3.8,57,16,Kolkata,88,97,14.5,FALSE,16,On-Time
Gowardhan Family Pack Dairy 752,Dairy,Gowardhan,237.95,5,226.05,4.3,423,23,Jaipur,91,224,29.9,TRUE,68,On-Time
DailyGreens Original Fruits 896,Fruits & Vegetables,DailyGreens,316,5,300.2,3.6,53,31,Bengaluru,84,304,6.6,FALSE,76,On-Time
Surf Excel Family Pack Household 164,Household,Surf Excel,735.21,30,514.65,3.3,185,34,Jaipur,116,144,6.2,FALSE,31,Delayed
Patanjali Classic Grocery 884,Grocery,Patanjali,289.94,10,260.95,4.3,329,25,Bengaluru,149,228,39.1,FALSE,70,On-Time
Tata Lite Grocery 846,Grocery,Tata,344.77,15,293.05,4,551,18,Bengaluru,74,25,5.1,FALSE,36,On-Time
Patanjali Daily Grocery 172,Grocery,Patanjali,208.96,5,198.51,4.4,466,34,Mumbai,112,179,15,TRUE,48,On-Time
FreshFarm Fresh Fruits 415,Fruits & Vegetables,FreshFarm,78.29,0,78.29,5,48,22,Delhi,125,34,33.1,FALSE,16,On-Time
Himalaya Original Personal 769,Personal Care,Himalaya,53.44,25,40.08,4.3,98,26,Kolkata,117,69,39.6,FALSE,30,On-Time
Britannia Organic Snacks 141,Snacks,Britannia,19.69,0,19.69,4.2,311,33,Lucknow,130,5,31.5,TRUE,13,On-Time
Gowardhan Classic Dairy 308,Dairy,Gowardhan,113.12,5,107.46,4.8,452,40,Jaipur,131,88,5.3,FALSE,33,Delayed
Harpic Premium Household 965,Household,Harpic,969.96,5,921.46,4,109,33,Jaipur,139,446,7.6,FALSE,93,Delayed
Gowardhan Classic Dairy 494,Dairy,Gowardhan,53.55,25,40.16,4.4,180,33,Lucknow,137,186,6.7,FALSE,55,On-Time
Pepsi Daily Beverages 193,Beverages,Pepsi,173.82,20,139.06,4.4,421,32,Mumbai,95,85,13.1,TRUE,41,On-Time
Lay's Family Pack Snacks 715,Snacks,Lay's,206.52,25,154.89,4.3,418,25,Chennai,106,98,35.9,FALSE,26,On-Time
DailyGreens Original Fruits 468,Fruits & Vegetables,DailyGreens,100.18,10,90.16,4.2,216,14,Kolkata,131,342,25.3,FALSE,75,On-Time
FreshFarm Premium Fruits 562,Fruits & Vegetables,FreshFarm,78.71,0,78.71,4.1,115,22,Hyderabad,73,348,21.5,FALSE,64,On-Time
Himalaya Daily Personal 262,Personal Care,Himalaya,285.79,20,228.63,3,30,22,Jaipur,103,135,12.1,FALSE,21,On-Time
Britannia Classic Snacks 503,Snacks,Britannia,45.41,5,43.14,3.5,135,21,Mumbai,82,1,30.5,FALSE,10,On-Time
Britannia Lite Bakery 307,Bakery,Britannia,32.97,15,28.02,3.8,96,24,Jaipur,99,268,30.2,FALSE,47,Delayed
Fortune Classic Grocery 293,Grocery,Fortune,124.13,0,124.13,3.6,507,25,Ahmedabad,104,25,20.7,TRUE,6,On-Time
Surf Excel Lite Household 462,Household,Surf Excel,540.54,10,486.49,4.2,213,29,Mumbai,125,55,30.8,FALSE,33,On-Time
Tata Family Pack Grocery 871,Grocery,Tata,230.19,10,207.17,3.4,479,31,Hyderabad,95,80,36.9,FALSE,6,On-Time
Aavin Daily Dairy 950,Dairy,Aavin,169.18,10,152.26,4.2,348,33,Lucknow,91,26,19.6,FALSE,16,On-Time
ITC Lite Snacks 340,Snacks,ITC,290.38,15,246.82,4.3,505,27,Bengaluru,123,27,11.3,FALSE,15,On-Time
Patanjali Lite Grocery 229,Grocery,Patanjali,97.9,15,83.22,4.2,302,20,Hyderabad,82,234,11,TRUE,53,On-Time
Dettol Lite Household 551,Household,Dettol,815.73,10,734.16,3.3,123,32,Chennai,88,261,21.8,FALSE,50,On-Time
FreshFarm Family Pack Fruits 495,Fruits & Vegetables,FreshFarm,186.36,0,186.36,4.1,429,15,Pune,104,154,16.8,FALSE,41,On-Time
Gowardhan Classic Dairy 555,Dairy,Gowardhan,114.35,0,114.35,4.2,807,26,Chennai,102,79,18.3,FALSE,36,Delayed
Amul Original Dairy 834,Dairy,Amul,158.77,20,127.02,5,470,26,Hyderabad,130,144,10.3,TRUE,50,On-Time
Dove Lite Personal 274,Personal Care,Dove,372.5,25,279.38,3.5,212,34,Chennai,141,184,18.6,FALSE,36,Delayed
Amul Original Dairy 578,Dairy,Amul,228.98,5,217.53,4.1,455,20,Hyderabad,127,127,19.6,TRUE,31,On-Time
Coca-Cola Original Beverages 954,Beverages,Coca-Cola,278.93,0,278.93,4.3,240,25,Ahmedabad,119,376,27.5,FALSE,91,On-Time
Britannia Daily Snacks 792,Snacks,Britannia,181.55,15,154.32,4.2,264,33,Pune,103,324,20.9,FALSE,65,On-Time
Fortune Fresh Grocery 252,Grocery,Fortune,364.05,5,345.85,4.1,192,30,Hyderabad,118,317,30,TRUE,66,On-Time
Aashirvaad Classic Grocery 821,Grocery,Aashirvaad,27.6,10,24.84,4.2,306,29,Jaipur,99,252,24.1,TRUE,58,Delayed
Minute Maid Daily Beverages 643,Beverages,Minute Maid,156.98,20,125.58,3.8,503,20,Delhi,99,7,7.2,FALSE,7,On-Time
Britannia Organic Bakery 278,Bakery,Britannia,388.01,15,329.81,3.7,169,23,Pune,133,187,23.9,FALSE,46,On-Time
Gowardhan Organic Dairy 470,Dairy,Gowardhan,175.96,10,158.36,4.4,236,15,Hyderabad,112,158,38.2,TRUE,44,On-Time
Tropicana Daily Beverages 573,Beverages,Tropicana,28.25,25,21.19,4,333,24,Chennai,109,53,10.6,FALSE,22,On-Time
Fortune Original Grocery 917,Grocery,Fortune,100.51,0,100.51,4.4,290,18,Hyderabad,107,74,17.8,FALSE,36,On-Time
Lay's Original Snacks 145,Snacks,Lay's,241.46,5,229.39,4.2,343,31,Mumbai,103,2,28,FALSE,25,On-Time
ITC Original Snacks 586,Snacks,ITC,52.34,10,47.11,4.4,489,33,Lucknow,98,276,28.9,FALSE,78,On-Time
Aashirvaad Premium Grocery 200,Grocery,Aashirvaad,283.16,20,226.53,4.4,468,20,Pune,125,314,22.1,FALSE,77,On-Time
P&G Fresh Personal 201,Personal Care,P&G,227.22,10,204.5,4.2,80,32,Kolkata,130,13,16.3,FALSE,21,On-Time
ITC Family Pack Snacks 284,Snacks,ITC,159.81,0,159.81,4.5,356,26,Mumbai,158,69,20.5,FALSE,36,On-Time
P&G Fresh Personal 147,Personal Care,P&G,336.43,15,285.97,3.1,189,22,Delhi,120,77,30.6,FALSE,14,On-Time
Tata Lite Grocery 989,Grocery,Tata,351.19,15,298.51,4.3,135,19,Delhi,120,37,27.4,FALSE,9,On-Time
Nivea Organic Personal 314,Personal Care,Nivea,543.02,10,488.72,4.8,151,23,Pune,98,16,23.3,FALSE,25,Delayed
BakeHouse Premium Bakery 496,Bakery,BakeHouse,377.92,15,321.23,3.7,210,23,Pune,100,454,37.3,FALSE,100,On-Time
Lizol Organic Household 822,Household,Lizol,642.73,0,642.73,3.9,103,25,Mumbai,110,188,14.1,TRUE,46,On-Time
Modern Fresh Bakery 521,Bakery,Modern,39.71,15,33.75,4.1,271,13,Kolkata,128,393,15,TRUE,97,On-Time
Tata Family Pack Grocery 262,Grocery,Tata,359.49,15,305.57,3.2,691,25,Ahmedabad,111,272,9.6,FALSE,75,Delayed
DailyGreens Fresh Fruits 922,Fruits & Vegetables,DailyGreens,379.18,0,379.18,3.4,78,15,Pune,94,26,30.3,FALSE,13,On-Time
Patanjali Family Pack Grocery 187,Grocery,Patanjali,262.49,30,183.74,5,462,25,Bengaluru,109,85,27.4,FALSE,33,On-Time
Tata Daily Grocery 68,Grocery,Tata,378.22,0,378.22,4,231,20,Kolkata,138,118,18.6,FALSE,33,On-Time
Aavin Organic Dairy 107,Dairy,Aavin,197.91,15,168.22,4.6,451,25,Mumbai,87,446,20.1,FALSE,100,On-Time
Modern Premium Bakery 923,Bakery,Modern,385.07,20,308.06,4.3,370,31,Pune,113,375,22.5,FALSE,90,Delayed
Surf Excel Fresh Household 982,Household,Surf Excel,575.81,10,518.23,4.4,84,34,Ahmedabad,133,50,6.7,TRUE,15,On-Time
Dove Organic Personal 396,Personal Care,Dove,106.4,5,101.08,4.1,106,18,Jaipur,91,274,7,FALSE,74,On-Time
Harpic Original Household 762,Household,Harpic,785.87,15,667.99,4.2,124,35,Jaipur,162,81,15.7,FALSE,55,Delayed
Modern Premium Bakery 252,Bakery,Modern,371.53,5,352.95,3.8,275,24,Bengaluru,110,482,13.2,FALSE,100,Delayed
Dove Lite Personal 954,Personal Care,Dove,675.75,15,574.39,3.8,140,27,Mumbai,124,271,11.4,TRUE,70,On-Time
Lay's Premium Snacks 253,Snacks,Lay's,148.16,10,133.34,4.4,451,23,Pune,125,50,33,FALSE,37,On-Time
Lizol Daily Household 676,Household,Lizol,630.29,20,504.23,4.2,85,29,Mumbai,89,0,24.6,TRUE,18,On-Time
Nivea Daily Personal 111,Personal Care,Nivea,418.62,0,418.62,3.8,176,33,Bengaluru,120,74,10.4,FALSE,9,On-Time
Britannia Original Bakery 564,Bakery,Britannia,413.43,20,330.74,4.9,132,14,Pune,122,37,34.8,FALSE,28,On-Time
Aavin Daily Dairy 401,Dairy,Aavin,141.42,10,127.28,3.6,273,33,Bengaluru,98,33,18.9,FALSE,11,Delayed
Surf Excel Fresh Household 725,Household,Surf Excel,997.19,10,897.47,5,61,25,Mumbai,101,116,9.9,TRUE,40,Delayed
Modern Family Pack Bakery 162,Bakery,Modern,213.25,10,191.93,4.6,319,16,Chennai,136,65,20.6,FALSE,23,On-Time
BakeHouse Classic Bakery 904,Bakery,BakeHouse,476.83,10,429.15,3.9,157,17,Hyderabad,130,39,25.9,FALSE,11,On-Time
Coca-Cola Organic Beverages 50,Beverages,Coca-Cola,170.7,0,170.7,5,538,28,Bengaluru,88,286,18.7,FALSE,78,On-Time
Britannia Classic Bakery 680,Bakery,Britannia,286.44,25,214.83,4.8,66,25,Mumbai,92,46,22.2,TRUE,18,On-Time
Aashirvaad Premium Grocery 560,Grocery,Aashirvaad,196.13,10,176.52,4,357,37,Jaipur,142,193,24.8,TRUE,33,On-Time
Pepsi Premium Beverages 207,Beverages,Pepsi,43.57,10,39.21,3.2,326,31,Ahmedabad,97,297,25.7,TRUE,50,On-Time
Himalaya Original Personal 511,Personal Care,Himalaya,295.13,30,206.59,3.6,118,33,Mumbai,102,72,16.7,TRUE,7,On-Time
Nivea Classic Personal 444,Personal Care,Nivea,382.28,15,324.94,5,94,33,Mumbai,101,237,37.1,TRUE,60,On-Time
Britannia Fresh Bakery 983,Bakery,Britannia,432.58,25,324.44,3.8,100,27,Mumbai,107,386,8.7,FALSE,71,On-Time
BakeHouse Classic Bakery 162,Bakery,BakeHouse,46.85,20,37.48,3.9,253,33,Chennai,133,48,23.2,FALSE,15,On-Time
Modern Lite Bakery 885,Bakery,Modern,257.76,5,244.87,4.1,310,21,Ahmedabad,128,14,14.6,FALSE,8,On-Time
Parle Fresh Snacks 479,Snacks,Parle,253.2,25,189.9,4.4,345,25,Ahmedabad,97,40,37,TRUE,25,On-Time
Gowardhan Premium Dairy 148,Dairy,Gowardhan,69.61,0,69.61,4.2,201,10,Pune,119,31,33.4,FALSE,38,On-Time
BakeHouse Organic Bakery 594,Bakery,BakeHouse,161.89,20,129.51,4.4,193,23,Jaipur,124,59,12.9,FALSE,23,On-Time
Dove Original Personal 936,Personal Care,Dove,559.99,10,503.99,5,16,36,Mumbai,89,60,35.8,FALSE,8,Delayed
ITC Organic Snacks 177,Snacks,ITC,63.7,25,47.78,4.7,491,37,Lucknow,134,41,20.5,TRUE,31,On-Time
Minute Maid Organic Beverages 99,Beverages,Minute Maid,207.18,5,196.82,3.7,123,25,Lucknow,115,285,18.3,TRUE,76,On-Time
Britannia Fresh Bakery 473,Bakery,Britannia,94.97,20,75.98,4.4,41,30,Mumbai,91,169,11.9,FALSE,40,On-Time
Patanjali Organic Grocery 273,Grocery,Patanjali,38.18,0,38.18,4.7,142,38,Jaipur,108,253,10.5,TRUE,57,On-Time
DailyGreens Organic Fruits 237,Fruits & Vegetables,DailyGreens,257.39,5,244.52,4.4,79,20,Pune,117,227,33.8,TRUE,61,On-Time
Mother Dairy Original Dairy 65,Dairy,Mother Dairy,172.23,20,137.78,4.7,614,35,Jaipur,125,145,13.2,FALSE,57,On-Time
Tropicana Organic Beverages 630,Beverages,Tropicana,287.11,0,287.11,4.2,494,23,Bengaluru,96,89,19.1,FALSE,27,On-Time
Fortune Original Grocery 100,Grocery,Fortune,266.31,5,252.99,4.5,45,31,Lucknow,104,23,24.1,FALSE,23,On-Time
Parle Fresh Snacks 440,Snacks,Parle,64.32,0,64.32,4.1,73,34,Bengaluru,105,18,39.7,FALSE,9,On-Time
Lizol Original Household 770,Household,Lizol,568.72,20,454.98,3.9,250,24,Ahmedabad,91,236,11.9,TRUE,34,On-Time
P&G Premium Personal 262,Personal Care,P&G,783.46,10,705.11,4.4,59,22,Delhi,94,306,7,FALSE,57,On-Time
Modern Daily Bakery 893,Bakery,Modern,132.58,0,132.58,3.6,203,31,Kolkata,143,211,28.8,TRUE,37,Delayed
Dettol Organic Household 703,Household,Dettol,356.64,5,338.81,3.7,133,34,Kolkata,118,276,23.6,FALSE,56,On-Time
Pepsi Family Pack Beverages 126,Beverages,Pepsi,285.04,5,270.79,3.1,146,25,Ahmedabad,137,95,21,FALSE,24,On-Time
Tata Daily Grocery 799,Grocery,Tata,218.84,0,218.84,4.3,387,32,Mumbai,68,65,16.9,FALSE,16,On-Time
Dove Lite Personal 205,Personal Care,Dove,691.86,10,622.67,3.9,223,22,Ahmedabad,76,116,31.9,FALSE,31,On-Time
Tata Original Grocery 874,Grocery,Tata,57.8,15,49.13,4.1,376,22,Jaipur,104,182,11.4,FALSE,50,On-Time
Himalaya Lite Personal 690,Personal Care,Himalaya,222.88,15,189.45,3.7,194,31,Lucknow,127,148,23,TRUE,46,On-Time
Britannia Organic Snacks 376,Snacks,Britannia,238.85,10,214.97,4.2,160,22,Pune,85,358,27.5,TRUE,96,On-Time
FreshFarm Premium Fruits 629,Fruits & Vegetables,FreshFarm,206.43,5,196.11,4.5,29,10,Delhi,130,110,22.6,FALSE,25,On-Time
Surf Excel Original Household 418,Household,Surf Excel,518.47,20,414.78,4.1,192,22,Kolkata,88,173,30.8,FALSE,42,On-Time
Modern Daily Bakery 592,Bakery,Modern,134.6,20,107.68,3.8,89,26,Bengaluru,97,92,12.5,FALSE,30,On-Time
Parle Fresh Snacks 66,Snacks,Parle,173.12,20,138.5,3.9,243,30,Bengaluru,122,59,21.5,FALSE,15,On-Time
Dettol Fresh Household 548,Household,Dettol,319.92,0,319.92,4,27,40,Ahmedabad,150,89,22.4,FALSE,18,On-Time
Surf Excel Fresh Household 516,Household,Surf Excel,58.95,20,47.16,4.4,597,12,Delhi,122,168,16.7,FALSE,63,On-Time
Pepsi Classic Beverages 532,Beverages,Pepsi,55.41,10,49.87,3.4,491,28,Kolkata,86,31,14.5,FALSE,20,Delayed
Nivea Original Personal 546,Personal Care,Nivea,676.69,20,541.35,4.5,176,39,Lucknow,87,125,31.5,FALSE,38,Delayed
DailyGreens Original Fruits 285,Fruits & Vegetables,DailyGreens,260.11,15,221.09,4.1,170,18,Pune,99,61,15.5,FALSE,26,On-Time
Nivea Family Pack Personal 68,Personal Care,Nivea,624.48,30,437.14,3.1,213,27,Delhi,128,374,37.5,TRUE,78,On-Time
Fortune Original Grocery 294,Grocery,Fortune,470.72,15,400.11,3.9,390,27,Jaipur,91,252,6.5,FALSE,64,On-Time
Modern Daily Bakery 123,Bakery,Modern,90.9,30,63.63,4.5,211,18,Chennai,100,531,10.9,FALSE,100,On-Time
Pepsi Classic Beverages 715,Beverages,Pepsi,103.01,10,92.71,4.1,280,18,Chennai,101,54,39.3,TRUE,14,On-Time
Britannia Original Snacks 846,Snacks,Britannia,262.56,15,223.18,4.1,60,19,Chennai,115,427,37.8,FALSE,99,On-Time
Dove Fresh Personal 244,Personal Care,Dove,261.85,15,222.57,4.1,316,36,Bengaluru,98,309,19.1,TRUE,44,On-Time
Tropicana Classic Beverages 172,Beverages,Tropicana,315.01,15,267.76,4.3,497,23,Kolkata,95,192,23,FALSE,56,On-Time
Harpic Premium Household 316,Household,Harpic,414.69,20,331.75,4.1,231,30,Chennai,129,78,35,FALSE,19,On-Time
Patanjali Fresh Grocery 166,Grocery,Patanjali,362.83,0,362.83,4.4,538,34,Delhi,85,26,15.9,FALSE,19,On-Time
BakeHouse Organic Bakery 497,Bakery,BakeHouse,30.72,5,29.18,4.3,343,25,Mumbai,107,105,33.2,FALSE,34,On-Time
Fortune Daily Grocery 807,Grocery,Fortune,155.85,10,140.26,4.4,361,29,Jaipur,138,129,40,FALSE,14,On-Time
FreshFarm Daily Fruits 340,Fruits & Vegetables,FreshFarm,95.3,20,76.24,3.8,204,22,Delhi,105,495,29.7,TRUE,100,On-Time
Tropicana Classic Beverages 771,Beverages,Tropicana,27.25,5,25.89,4.8,185,26,Kolkata,97,435,38.5,FALSE,97,On-Time
Fortune Family Pack Grocery 778,Grocery,Fortune,200.52,20,160.42,3.6,134,44,Lucknow,93,223,22.9,FALSE,41,On-Time
FreshFarm Lite Fruits 788,Fruits & Vegetables,FreshFarm,268.04,25,201.03,4.2,329,42,Jaipur,115,78,7.9,FALSE,35,On-Time
Dove Daily Personal 610,Personal Care,Dove,32.94,25,24.7,3.9,56,20,Hyderabad,115,324,10.2,FALSE,92,On-Time
Patanjali Family Pack Grocery 110,Grocery,Patanjali,85.01,0,85.01,4.6,395,19,Kolkata,113,54,31.9,FALSE,32,On-Time
Minute Maid Classic Beverages 691,Beverages,Minute Maid,274.27,30,191.99,3.5,189,27,Pune,91,25,35.1,TRUE,16,On-Time
Britannia Family Pack Snacks 452,Snacks,Britannia,294.59,15,250.4,4.3,308,24,Bengaluru,97,62,35.4,FALSE,22,On-Time
Aavin Organic Dairy 75,Dairy,Aavin,116.54,5,110.71,4.5,556,16,Pune,100,41,14.2,FALSE,48,On-Time
Himalaya Family Pack Personal 948,Personal Care,Himalaya,398.04,20,318.43,4,28,37,Kolkata,102,323,9.3,FALSE,80,Delayed
Tata Classic Grocery 168,Grocery,Tata,213.26,0,213.26,4.2,510,28,Ahmedabad,85,126,37.3,FALSE,38,On-Time
Tata Classic Grocery 642,Grocery,Tata,241.79,25,181.34,4.7,211,24,Delhi,124,342,17.7,FALSE,99,On-Time
Britannia Organic Bakery 658,Bakery,Britannia,50.54,25,37.91,4.7,65,29,Jaipur,99,164,38.4,FALSE,43,On-Time
Lizol Premium Household 883,Household,Lizol,154.82,10,139.34,4.4,130,45,Lucknow,165,63,9.2,TRUE,15,On-Time
Patanjali Lite Grocery 701,Grocery,Patanjali,191.47,5,181.9,4.2,680,25,Pune,112,81,6.6,FALSE,9,On-Time
Patanjali Family Pack Grocery 110,Grocery,Patanjali,201.13,20,160.9,4.5,78,38,Lucknow,118,33,30.2,FALSE,27,On-Time
Pepsi Family Pack Beverages 134,Beverages,Pepsi,141.01,20,112.81,3.6,338,26,Ahmedabad,122,26,15,FALSE,6,Delayed
Pepsi Classic Beverages 396,Beverages,Pepsi,143.96,0,143.96,4.5,260,33,Mumbai,115,98,11.9,FALSE,38,Delayed
Amul Organic Dairy 757,Dairy,Amul,121.72,25,91.29,4.4,157,26,Hyderabad,118,27,15.1,TRUE,15,Delayed
DailyGreens Fresh Fruits 893,Fruits & Vegetables,DailyGreens,176.98,0,176.98,4.2,154,12,Bengaluru,91,186,9.5,TRUE,47,On-Time
Gowardhan Family Pack Dairy 503,Dairy,Gowardhan,117.54,20,94.03,4.8,160,29,Hyderabad,118,22,19.1,TRUE,10,On-Time
Tata Fresh Grocery 577,Grocery,Tata,396.8,25,297.6,3.3,377,29,Jaipur,115,26,32.1,FALSE,0,On-Time
Surf Excel Family Pack Household 335,Household,Surf Excel,571.1,5,542.54,4.9,247,28,Chennai,81,66,5.9,TRUE,18,Delayed
Minute Maid Lite Beverages 480,Beverages,Minute Maid,264.34,10,237.91,4.2,700,29,Hyderabad,132,195,27.2,FALSE,55,Delayed
Mother Dairy Original Dairy 996,Dairy,Mother Dairy,231.95,10,208.75,4.3,239,24,Chennai,134,227,6.1,FALSE,55,On-Time
Surf Excel Organic Household 570,Household,Surf Excel,934.13,25,700.6,5,71,32,Delhi,91,238,27.7,FALSE,76,On-Time
ITC Fresh Snacks 258,Snacks,ITC,217.13,10,195.42,4.6,417,27,Hyderabad,117,519,14.3,TRUE,100,On-Time
P&G Original Personal 886,Personal Care,P&G,396.15,25,297.11,3.8,363,23,Mumbai,122,197,27.5,FALSE,28,On-Time
Gowardhan Daily Dairy 864,Dairy,Gowardhan,175.75,30,123.02,4.3,344,33,Kolkata,137,47,23.5,TRUE,26,On-Time
Tata Fresh Grocery 161,Grocery,Tata,444.36,10,399.92,5,531,30,Delhi,89,80,19.8,FALSE,43,On-Time
Modern Fresh Bakery 132,Bakery,Modern,40.99,10,36.89,3.8,206,48,Jaipur,153,281,32.5,FALSE,75,On-Time
