Product ID,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings,Customer ID,Customer Age,City,State,Order ID,Customer ID,Product ID,Date,Original Price,Discount%
P1739,Women,Western Wear,Shorts,DressBerry,34,Green,5.00,,,,,OD1739,C024,P1508,3/23/2022,256.00,32.00%
P1740,Women,Western Wear,Shorts,DressBerry,34,Teal,5.00,,,,,OD1740,C025,P1509,5/28/2021,456.00,25.00%
P1741,Women,Western Wear,Shorts,DressBerry,34,Teal,3.00,,,,,OD1741,C026,P1510,5/4/2021,456.00,45.00%
P1742,Women,Footwear,Flats,Bata,6  UK,Teal,5.00,,,,,OD1742,C027,P1511,7/23/2022,745.00,15.00%
P1743,Women,Footwear,Flats,Bata,7  UK,Teal,5.00,,,,,OD1743,C028,P1512,7/18/2021,356.00,33.00%
P1744,Women,Footwear,Flats,Bata,8  UK,Teal,4.00,,,,,OD1744,C029,P1513,9/7/2022,1189.00,42.00%
P1745,Women,Footwear,Flats,Bata,9  UK,Sea Green,3.00,,,,,OD1745,C030,P1514,11/27/2022,426.00,42.00%
P1746,Women,Footwear,Flats,Bata,10  UK,Red ,4.00,,,,,OD1746,C031,P1515,5/30/2022,1126.00,39.00%
P1747,Women,Footwear,Flats,Bata,11  UK,Blue,5.00,,,,,OD1747,C032,P1516,4/10/2022,1145.00,39.00%
P1748,Women,Footwear,Flats,Bata,11  UK,Orange,3.00,,,,,OD1748,C033,P1517,5/16/2021,1235.00,39.00%
P1749,Women,Footwear,Flats,Bata,11  UK,Green,2.00,,,,,OD1749,C034,P1518,4/21/2021,1564.00,39.00%
P1750,Women,Footwear,Flats,Bata,11  UK,Purple,5.00,,,,,OD1750,C035,P1519,4/27/2022,654.00,37.00%
P1751,Women,Footwear,Flats,Bata,11  UK,White,4.00,,,,,OD1751,C036,P1520,3/30/2022,854.00,37.00%
P1752,Women,Footwear,Flats,Bata,11  UK,Off white,3.00,,,,,OD1752,C037,P1521,8/2/2021,475.00,37.00%
P1753,Women,Footwear,Flats,Bata,11  UK,Sea Green,5.00,,,,,OD1753,C038,P1522,6/27/2021,349.00,37.00%
P1754,Women,Footwear,Flats,Bata,10 UK,Green,4.00,,,,,OD1754,C039,P1523,12/10/2022,350.00,37.00%
P1755,Women,Footwear,Flats,Bata,10 UK,Peach,2.00,,,,,OD1755,C040,P1523,8/21/2022,351.00,40.00%
P1756,Women,Footwear,Flats,Liberty,10 UK,Lavender,5.00,,,,,OD1756,C041,P1523,2/15/2022,352.00,40.00%
P1757,Women,Footwear,Flats,Liberty,10 UK,Charcoal,5.00,,,,,OD1757,C042,P1523,11/4/2021,353.00,40.00%
P1758,Women,Footwear,Flats,Liberty,10 UK,Beige,4.00,,,,,OD1758,C043,P1523,2/3/2022,354.00,40.00%
P1759,Women,Footwear,Flats,Liberty,10 UK,Cream,4.00,,,,,OD1759,C044,P1523,1/3/2022,355.00,40.00%
P1760,Women,Footwear,Flats,Liberty,10 UK,Off white,4.00,,,,,OD1760,C045,P1523,2/9/2022,356.00,34.00%
P1761,Women,Footwear,Flats,Liberty,10 UK,Brown,3.00,,,,,OD1761,C046,P1523,4/3/2021,999.00,34.00%
P1762,Women,Footwear,Flats,Liberty,9 UK,Mustard,5.00,,,,,OD1762,C047,P1523,12/23/2021,555.00,34.00%
P1763,Women,Footwear,Flats,Liberty,9 UK,Burgundy,4.00,,,,,OD1763,C048,P1524,8/27/2021,555.00,34.00%
P1764,Women,Footwear,Flats,Liberty,9 UK,Lavender,2.00,,,,,OD1764,C049,P1525,4/5/2022,555.00,34.00%
P1765,Women,Footwear,Flats,Liberty,9 UK,Teal,5.00,,,,,OD1765,C050,P1526,12/14/2022,555.00,38.00%
P1766,Women,Footwear,Flats,Liberty,9 UK,Rust,5.00,,,,,OD1766,C051,P1527,10/17/2022,1025.00,38.00%
P1767,Women,Footwear,Flats,Liberty,9 UK,Gold,5.00,,,,,OD1767,C052,P1528,11/11/2021,1025.00,38.00%
P1768,Women,Footwear,Flats,Liberty,9 UK,Blue,4.00,,,,,OD1768,C053,P1529,5/10/2021,1025.00,38.00%
P1769,Women,Footwear,Flats,Liberty,9 UK,White,4.00,,,,,OD1769,C054,P1530,2/3/2023,555.00,38.00%
P1770,Women,Footwear,Flats,Liberty,8 UK,Navy Blue,4.00,,,,,OD1770,C055,P1531,8/24/2022,599.00,21.00%
P1771,Women,Footwear,Flats,Liberty,8 UK,Pink,5.00,,,,,OD1771,C056,P1532,12/2/2021,555.00,21.00%
P1772,Women,Footwear,Flats,Liberty,8 UK,Black,5.00,,,,,OD1772,C057,P1533,11/27/2021,555.00,21.00%
P1773,Women,Footwear,Flats,Puma,8 UK,Black,3.00,,,,,OD1773,C058,P1534,6/2/2021,565.00,21.00%
P1774,Women,Footwear,Flats,Puma,8 UK,Black,5.00,,,,,OD1774,C059,P1535,7/8/2022,555.00,21.00%
P1775,Women,Footwear,Flats,Puma,8 UK,Black,5.00,,,,,OD1775,C060,P1536,1/20/2021,999.00,22.00%
P1776,Women,Footwear,Flats,Puma,6 UK,Grey,4.00,,,,,OD1776,C061,P1537,1/28/2021,999.00,22.00%
P1777,Women,Footwear,Flats,Puma,6 UK,Grey,3.00,,,,,OD1777,C062,P1538,8/27/2021,999.00,22.00%
P1778,Women,Footwear,Flats,Puma,6 UK,Grey,5.00,,,,,OD1778,C063,P1539,4/3/2021,999.00,22.00%
P1779,Women,Footwear,Flats,Puma,6 UK,Blue,4.00,,,,,OD1779,C064,P1540,2/16/2022,1119.00,22.00%
P1780,Women,Footwear,Flats,Puma,6 UK,Blue,3.00,,,,,OD1780,C065,P1541,8/23/2021,1119.00,22.00%
P1781,Women,Footwear,Flats,Puma,6 UK,Blue,5.00,,,,,OD1781,C066,P1542,9/15/2021,1119.00,30.00%
P1782,Women,Footwear,Flats,Puma,6 UK,Navy Blue,5.00,,,,,OD1782,C067,P1543,1/23/2021,1119.00,30.00%
P1783,Women,Footwear,Flats,Red Tape,6 UK,Navy Blue,4.00,,,,,OD1783,C068,P1544,3/5/2023,985.00,30.00%
P1784,Women,Footwear,Flats,Red Tape,7 UK,Navy Blue,2.00,,,,,OD1784,C069,P1545,10/25/2021,985.00,30.00%
P1785,Women,Footwear,Flats,Red Tape,7 UK,Navy Blue,3.00,,,,,OD1785,C070,P1546,4/22/2022,985.00,30.00%
P1786,Women,Footwear,Flats,Red Tape,7 UK,Grey,4.00,,,,,OD1786,C071,P1547,5/2/2021,985.00,30.00%
P1787,Women,Footwear,Flats,Red Tape,7 UK,Grey,5.00,,,,,OD1787,C072,P1548,3/15/2022,985.00,14.00%
P1788,Women,Footwear,Flats,Red Tape,7 UK,Grey,4.00,,,,,OD1788,C073,P1549,11/16/2022,369.00,14.00%
P1789,Women,Footwear,Flats,Red Tape,7 UK,Grey,4.00,,,,,OD1789,C074,P1550,9/9/2021,399.00,14.00%
P1790,Women,Footwear,Flats,Red Tape,7 UK,Charcoal,4.00,,,,,OD1790,C075,P1551,3/28/2021,399.00,14.00%
P1791,Women,Footwear,Flats,Red Tape,7 UK,Charcoal,3.00,,,,,OD1791,C076,P1552,12/17/2022,399.00,12.00%
P1792,Women,Footwear,Flats,Red Tape,7 UK,Charcoal,2.00,,,,,OD1792,C077,P1553,6/20/2022,399.00,12.00%
P1793,Women,Footwear,Flats,Red Tape,6  UK,Charcoal,5.00,,,,,OD1793,C078,P1554,8/9/2022,555.00,12.00%
P1794,Women,Footwear,Flats,Red Tape,7  UK,Charcoal,4.00,,,,,OD1794,C079,P1555,8/30/2022,555.00,12.00%
P1795,Women,Footwear,Flats,Red Tape,8  UK,Charcoal,2.00,,,,,OD1795,C080,P1556,1/26/2023,555.00,12.00%
P1796,Women,Footwear,Flats,Red Tape,9  UK,Off white,5.00,,,,,OD1796,C081,P1557,6/16/2021,555.00,12.00%
P1797,Women,Footwear,Flats,Red Tape,10  UK,Off white,5.00,,,,,OD1797,C082,P1558,2/17/2021,675.00,34.00%
P1798,Women,Footwear,Flats,Red Tape,11  UK,Pink,4.00,,,,,OD1798,C083,P1559,2/9/2022,675.00,34.00%
P1799,Women,Footwear,Flats,Red Tape,11  UK,Pink,4.00,,,,,OD1799,C084,P1560,7/23/2022,675.00,34.00%
P1800,Women,Footwear,Flats,Red Tape,11  UK,Pink,4.00,,,,,OD1800,C085,P1561,10/17/2021,654.00,34.00%
P1801,Women,Footwear,Flats,Red Tape,11  UK,Khaki,3.00,,,,,OD1801,C086,P1562,1/27/2023,654.00,34.00%
P1802,Women,Footwear,Flats,Red Tape,11  UK,Khaki,5.00,,,,,OD1802,C087,P1563,9/17/2022,654.00,34.00%
P1803,Women,Footwear,Flats,Red Tape,11  UK,Khaki,4.00,,,,,OD1803,C088,P1564,2/23/2021,654.00,44.00%
P1804,Women,Footwear,Flats,Red Tape,11  UK,Khaki,2.00,,,,,OD1804,C089,P1565,3/31/2021,356.00,44.00%
P1805,Women,Footwear,Shoes,Puma,10 UK,Cream,5.00,,,,,OD1805,C090,P1566,1/28/2023,686.00,44.00%
P1806,Women,Footwear,Shoes,Puma,10 UK,Cream,5.00,,,,,OD1806,C091,P1567,11/4/2021,456.00,44.00%
P1807,Women,Footwear,Shoes,Puma,10 UK,Cream,5.00,,,,,OD1807,C092,P1568,1/5/2021,516.00,44.00%
P1808,Women,Footwear,Shoes,Puma,10 UK,Cream,4.00,,,,,OD1808,C093,P1569,8/18/2021,355.00,10.00%
P1809,Women,Footwear,Shoes,Puma,10 UK,Rust,4.00,,,,,OD1809,C094,P1570,1/11/2022,465.00,10.00%
P1810,Women,Footwear,Shoes,Puma,10 UK,Rust,4.00,,,,,OD1810,C095,P1571,5/9/2021,965.00,10.00%
P1811,Women,Footwear,Shoes,Puma,10 UK,Rust,5.00,,,,,OD1811,C096,P1572,3/5/2021,1158.00,30.00%
P1812,Women,Footwear,Shoes,Puma,10 UK,Pink,5.00,,,,,OD1812,C097,P1573,10/20/2021,264.00,30.00%
P1813,Women,Footwear,Shoes,Puma,9 UK,Pink,3.00,,,,,OD1813,C098,P1574,4/9/2021,433.00,30.00%
P1814,Women,Footwear,Shoes,Puma,9 UK,Pink,5.00,,,,,OD1814,C099,P1575,1/9/2021,562.00,25.00%
P1815,Women,Footwear,Shoes,Puma,9 UK,Pink,5.00,,,,,OD1815,C100,P1576,9/4/2021,423.00,25.00%
P1816,Women,Footwear,Shoes,Puma,9 UK,Off white,4.00,,,,,OD1816,C001,P1577,9/23/2021,621.00,30.00%
P1817,Women,Footwear,Shoes,Puma,9 UK,Off white,3.00,,,,,OD1817,C002,P1578,8/1/2022,333.00,30.00%
P1818,Women,Footwear,Shoes,Puma,9 UK,Off white,4.00,,,,,OD1818,C003,P1579,12/21/2022,236.00,30.00%
P1819,Women,Footwear,Shoes,Puma,9 UK,White,5.00,,,,,OD1819,C004,P1580,5/11/2021,456.00,40.00%
P1820,Women,Footwear,Shoes,Puma,9 UK,White,3.00,,,,,OD1820,C005,P1581,9/19/2021,963.00,40.00%
P1821,Women,Footwear,Shoes,Puma,8 UK,Cream,2.00,,,,,OD1821,C006,P1582,12/17/2021,234.00,40.00%
P1822,Women,Footwear,Shoes,Puma,8 UK,Cream,5.00,,,,,OD1822,C007,P1583,2/13/2023,456.00,40.00%
P1823,Women,Footwear,Shoes,Roadster,8 UK,Teal,4.00,,,,,OD1823,C008,P1584,6/22/2021,564.00,40.00%
P1824,Women,Footwear,Shoes,Roadster,8 UK,Teal,3.00,,,,,OD1824,C009,P1585,3/22/2021,634.00,40.00%
P1825,Women,Footwear,Shoes,Roadster,8 UK,Rust,5.00,,,,,OD1825,C010,P1586,1/4/2021,236.00,45.00%
P1826,Women,Footwear,Shoes,Roadster,8 UK,Rust,4.00,,,,,OD1826,C011,P1587,1/14/2023,444.00,45.00%
P1827,Women,Footwear,Shoes,Roadster,6 UK,Rust,2.00,,,,,OD1827,C012,P1588,1/30/2021,456.00,45.00%
P1828,Women,Footwear,Shoes,Roadster,6 UK,Black,5.00,,,,,OD1828,C013,P1589,9/15/2021,963.00,47.00%
P1829,Women,Footwear,Shoes,Roadster,6 UK,Black,5.00,,,,,OD1829,C014,P1590,1/4/2022,456.00,47.00%
P1830,Women,Footwear,Shoes,Roadster,6 UK,Black,4.00,,,,,OD1830,C015,P1591,9/12/2022,1189.00,46.00%
P1831,Women,Footwear,Shoes,Roadster,6 UK,Black,4.00,,,,,OD1831,C016,P1592,2/20/2023,1298.00,46.00%
P1832,Women,Footwear,Shoes,Roadster,6 UK,Grey,4.00,,,,,OD1832,C017,P1593,11/16/2022,1456.00,46.00%
P1833,Women,Footwear,Shoes,Roadster,6 UK,Grey,3.00,,,,,OD1833,C018,P1594,5/9/2021,1478.00,30.00%
P1834,Women,Footwear,Shoes,Roadster,6 UK,Grey,5.00,,,,,OD1834,C019,P1595,2/27/2023,256.00,30.00%
P1835,Women,Footwear,Shoes,Roadster,7 UK,Blue,4.00,,,,,OD1835,C020,P1596,9/16/2022,2698.00,30.00%
P1836,Women,Footwear,Shoes,Roadster,7 UK,Blue,2.00,,,,,OD1836,C021,P1597,1/17/2022,2364.00,30.00%
P1837,Women,Footwear,Shoes,Roadster,7 UK,Blue,5.00,,,,,OD1837,C022,P1598,10/2/2022,1236.00,30.00%
P1838,Women,Footwear,Shoes,Roadster,7 UK,Navy Blue,5.00,,,,,OD1838,C023,P1599,9/20/2021,756.00,35.00%
P1839,Women,Footwear,Shoes,Roadster,7 UK,Navy Blue,5.00,,,,,OD1839,C024,P1600,8/26/2021,326.00,35.00%
P1840,Women,Footwear,Shoes,Skechers,7 UK,Navy Blue,4.00,,,,,OD1840,C025,P1601,12/3/2022,453.00,35.00%
P1841,Women,Footwear,Shoes,Skechers,7 UK,Navy Blue,4.00,,,,,OD1841,C026,P1602,8/29/2022,326.00,35.00%
P1842,Women,Footwear,Shoes,Skechers,7 UK,Grey,4.00,,,,,OD1842,C027,P1603,3/4/2021,456.00,35.00%
P1843,Women,Footwear,Shoes,Skechers,7 UK,Grey,5.00,,,,,OD1843,C028,P1604,1/30/2023,675.00,35.00%
P1844,Women,Footwear,Shoes,Skechers,6  UK,Grey,5.00,,,,,OD1844,C029,P1605,8/12/2021,654.00,40.00%
P1845,Women,Footwear,Shoes,Skechers,7  UK,Grey,3.00,,,,,OD1845,C030,P1606,8/12/2021,654.00,40.00%
P1846,Women,Footwear,Shoes,Skechers,8  UK,Charcoal,5.00,,,,,OD1846,C031,P1607,11/27/2021,654.00,15.00%
P1847,Women,Footwear,Shoes,Skechers,9  UK,Charcoal,5.00,,,,,OD1847,C032,P1608,2/10/2021,654.00,15.00%
P1848,Women,Footwear,Shoes,Skechers,10  UK,Charcoal,4.00,,,,,OD1848,C033,P1609,3/13/2022,356.00,15.00%
P1849,Women,Footwear,Shoes,Skechers,11  UK,Charcoal,3.00,,,,,OD1849,C034,P1610,5/22/2021,686.00,35.00%
P1850,Women,Footwear,Shoes,Skechers,11  UK,Charcoal,5.00,,,,,OD1850,C035,P1611,7/11/2021,456.00,35.00%
P1851,Women,Footwear,Shoes,Red Tape,11  UK,Charcoal,4.00,,,,,OD1851,C036,P1612,4/26/2021,516.00,35.00%
P1852,Women,Footwear,Shoes,Red Tape,11  UK,Off white,3.00,,,,,OD1852,C037,P1613,10/8/2022,355.00,35.00%
P1853,Women,Footwear,Shoes,Red Tape,11  UK,Off white,5.00,,,,,OD1853,C038,P1614,6/14/2021,465.00,55.00%
P1854,Women,Footwear,Shoes,Red Tape,11  UK,Beige,5.00,,,,,OD1854,C039,P1615,5/25/2022,965.00,55.00%
P1855,Women,Footwear,Shoes,Red Tape,11  UK,Beige,4.00,,,,,OD1855,C040,P1616,7/3/2021,1158.00,55.00%
P1856,Women,Footwear,Shoes,Red Tape,10 UK,Beige,2.00,,,,,OD1856,C041,P1617,2/17/2022,264.00,55.00%
P1857,Women,Footwear,Shoes,Red Tape,10 UK,Khaki,3.00,,,,,OD1857,C042,P1618,1/14/2023,433.00,50.00%
P1858,Women,Footwear,Shoes,Red Tape,10 UK,Khaki,4.00,,,,,OD1858,C043,P1619,2/11/2022,562.00,50.00%
P1859,Women,Footwear,Shoes,Red Tape,10 UK,Khaki,5.00,,,,,OD1859,C044,P1620,7/30/2022,423.00,50.00%
P1860,Women,Footwear,Shoes,Red Tape,10 UK,Khaki,4.00,,,,,OD1860,C045,P1621,9/24/2022,621.00,50.00%
P1861,Women,Footwear,Shoes,Red Tape,10 UK,Cream,4.00,,,,,OD1861,C046,P1622,11/30/2022,333.00,50.00%
P1862,Women,Footwear,Shoes,Red Tape,10 UK,Cream,4.00,,,,,OD1862,C047,P1623,9/2/2022,236.00,30.00%
P1863,Women,Footwear,Shoes,Red Tape,10 UK,Cream,3.00,,,,,OD1863,C048,P1623,6/11/2022,456.00,32.00%
P1864,Women,Footwear,Shoes,Red Tape,9 UK,Cream,2.00,,,,,OD1864,C049,P1623,7/21/2021,963.00,25.00%
P1865,Women,Footwear,Shoes,Red Tape,9 UK,Rust,5.00,,,,,OD1865,C050,P1623,5/24/2021,234.00,45.00%
P1866,Women,Footwear,Shoes,Red Tape,9 UK,Rust,4.00,,,,,OD1866,C051,P1623,3/23/2021,456.00,15.00%
P1867,Women,Footwear,Shoes,Red Tape,9 UK,Rust,2.00,,,,,OD1867,C052,P1624,3/24/2022,564.00,33.00%
P1868,Women,Footwear,Shoes,Red Tape,9 UK,Black,5.00,,,,,OD1868,C053,P1625,2/27/2023,634.00,42.00%
P1869,Women,Footwear,Shoes,H&M,9 UK,Black,5.00,,,,,OD1869,C054,P1626,9/20/2021,236.00,42.00%
P1870,Women,Footwear,Shoes,H&M,9 UK,Black,4.00,,,,,OD1870,C055,P1627,3/9/2021,444.00,39.00%
P1871,Women,Footwear,Shoes,H&M,9 UK,Black,4.00,,,,,OD1871,C056,P1628,10/8/2022,456.00,39.00%
P1872,Women,Footwear,Shoes,H&M,8 UK,Off white,4.00,,,,,OD1872,C057,P1629,10/4/2021,963.00,39.00%
P1873,Women,Footwear,Shoes,H&M,8 UK,Off white,3.00,,,,,OD1873,C058,P1630,1/5/2023,456.00,39.00%
P1874,Women,Footwear,Shoes,H&M,8 UK,Off white,5.00,,,,,OD1874,C059,P1631,11/17/2021,1189.00,30.00%
P1875,Women,Footwear,Shoes,H&M,8 UK,White,4.00,,,,,OD1875,C060,P1632,9/21/2022,1298.00,30.00%
P1876,Women,Footwear,Shoes,H&M,8 UK,White,2.00,,,,,OD1876,C061,P1633,8/23/2022,1456.00,30.00%
P1877,Women,Footwear,Shoes,H&M,8 UK,Cream,5.00,,,,,OD1877,C062,P1634,6/12/2022,1478.00,25.00%
P1878,Women,Footwear,Shoes,H&M,6 UK,Cream,5.00,,,,,OD1878,C063,P1635,5/9/2021,256.00,25.00%
P1879,Women,Footwear,Shoes,H&M,6 UK,Teal,5.00,,,,,OD1879,C064,P1636,6/17/2022,2698.00,30.00%
P1880,Women,Footwear,Shoes,H&M,6 UK,Teal,4.00,,,,,OD1880,C065,P1637,7/2/2022,2364.00,30.00%
P1881,Women,Footwear,Shoes,H&M,6 UK,Rust,4.00,,,,,OD1881,C066,P1638,3/26/2021,1236.00,30.00%
P1882,Women,Footwear,Shoes,H&M,6 UK,Rust,4.00,,,,,OD1882,C067,P1639,12/13/2021,756.00,40.00%
P1883,Women,Footwear,Shoes,H&M,6 UK,Rust,5.00,,,,,OD1883,C068,P1640,5/14/2021,326.00,40.00%
P1884,Women,Footwear,Shoes,H&M,6 UK,Pink,5.00,,,,,OD1884,C069,P1641,6/11/2021,453.00,40.00%
P1885,Women,Footwear,Shoes,H&M,6 UK,Pink,3.00,,,,,OD1885,C070,P1642,3/3/2023,326.00,40.00%
P1886,Women,Footwear,Shoes,H&M,7 UK,Pink,5.00,,,,,OD1886,C071,P1643,11/2/2022,456.00,40.00%
P1887,Women,Footwear,Heels,Bata,7 UK,Pink,5.00,,,,,OD1887,C072,P1644,3/1/2023,675.00,40.00%
P1888,Women,Footwear,Heels,Bata,7 UK,Pink,4.00,,,,,OD1888,C073,P1645,5/9/2022,654.00,45.00%
P1889,Women,Footwear,Heels,Bata,7 UK,Pink,3.00,,,,,OD1889,C074,P1646,9/22/2022,654.00,45.00%
P1890,Women,Footwear,Heels,Bata,7 UK,Teal,3.00,,,,,OD1890,C075,P1647,11/12/2022,654.00,45.00%
P1891,Women,Footwear,Heels,Bata,7 UK,Sea Green,5.00,,,,,OD1891,C076,P1648,3/30/2023,654.00,47.00%
P1892,Women,Footwear,Heels,Bata,7 UK,Red ,5.00,,,,,OD1892,C077,P1649,12/27/2021,356.00,47.00%
P1893,Women,Footwear,Heels,Bata,7 UK,Blue,4.00,,,,,OD1893,C078,P1650,3/23/2022,686.00,46.00%
P1894,Women,Footwear,Heels,Bata,7 UK,Orange,2.00,,,,,OD1894,C079,P1651,10/3/2022,456.00,46.00%
P1895,Women,Footwear,Heels,Bata,8 UK,Green,3.00,,,,,OD1895,C080,P1652,6/20/2022,516.00,46.00%
P1896,Women,Footwear,Heels,Bata,9 UK,Purple,4.00,,,,,OD1896,C081,P1653,2/18/2021,355.00,30.00%
P1897,Women,Footwear,Heels,Bata,10 UK,White,5.00,,,,,OD1897,C082,P1654,12/5/2022,465.00,30.00%
P1898,Women,Footwear,Heels,Bata,11 UK,Off white,4.00,,,,,OD1898,C083,P1655,6/6/2022,965.00,30.00%
P1899,Women,Footwear,Heels,Bata,12 UK,Sea Green,4.00,,,,,OD1899,C084,P1656,7/8/2021,1158.00,30.00%
P1900,Women,Footwear,Heels,Bata,6 UK,Green,4.00,,,,,OD1900,C085,P1657,12/8/2021,264.00,30.00%
P1901,Women,Footwear,Heels,DressBerry,6 UK,Peach,3.00,,,,,OD1901,C086,P1657,12/23/2021,433.00,35.00%
P1902,Women,Footwear,Heels,DressBerry,6 UK,Lavender,2.00,,,,,OD1902,C087,P1657,12/22/2021,562.00,35.00%
P1903,Women,Footwear,Heels,DressBerry,6 UK,Charcoal,5.00,,,,,OD1903,C088,P1657,1/10/2021,423.00,35.00%
P1904,Women,Footwear,Heels,DressBerry,6 UK,Pink,4.00,,,,,OD1904,C089,P1657,3/14/2022,621.00,35.00%
P1905,Women,Footwear,Heels,DressBerry,6 UK,Pink,2.00,,,,,OD1905,C090,P1657,10/20/2021,333.00,35.00%
P1906,Women,Footwear,Heels,DressBerry,6 UK,Pink,5.00,,,,,OD1906,C091,P1658,9/23/2021,236.00,35.00%
P1907,Women,Footwear,Heels,H&M,6 UK,Brown,5.00,,,,,OD1907,C092,P1659,9/11/2021,456.00,40.00%
P1908,Women,Footwear,Heels,H&M,7 UK,Mustard,4.00,,,,,OD1908,C093,P1660,5/3/2021,963.00,40.00%
P1909,Women,Footwear,Heels,H&M,7 UK,Burgundy,4.00,,,,,OD1909,C094,P1661,7/24/2022,234.00,15.00%
P1910,Women,Footwear,Heels,H&M,7 UK,Lavender,4.00,,,,,OD1910,C095,P1662,3/10/2022,456.00,15.00%
P1911,Women,Footwear,Heels,H&M,7 UK,Teal,3.00,,,,,OD1911,C096,P1663,7/26/2022,564.00,15.00%
P1912,Women,Footwear,Heels,H&M,7 UK,Rust,5.00,,,,,OD1912,C097,P1664,4/24/2021,634.00,55.00%
P1913,Women,Footwear,Heels,H&M,7 UK,Gold,4.00,,,,,OD1913,C098,P1665,11/27/2022,236.00,55.00%
P1914,Women,Footwear,Heels,H&M,7 UK,Blue,2.00,,,,,OD1914,C099,P1666,12/25/2022,444.00,55.00%
P1915,Women,Footwear,Heels,H&M,7 UK,White,5.00,,,,,OD1915,C100,P1667,1/1/2022,456.00,50.00%
P1916,Women,Footwear,Heels,Metro,7 UK,Navy Blue,5.00,,,,,OD1916,C001,P1668,3/2/2023,963.00,50.00%
P1917,Women,Footwear,Heels,Metro,8 UK,Pink,5.00,,,,,OD1917,C002,P1669,10/28/2021,456.00,50.00%
P1918,Women,Footwear,Heels,Metro,9 UK,Pink,4.00,,,,,OD1918,C003,P1670,6/2/2022,1189.00,50.00%
P1919,Women,Footwear,Heels,Metro,10 UK,Pink,4.00,,,,,OD1919,C004,P1671,5/23/2021,1298.00,50.00%
P1920,Women,Footwear,Heels,Metro,11 UK,Teal,4.00,,,,,OD1920,C005,P1672,3/18/2022,1456.00,30.00%
P1921,Women,Footwear,Heels,Metro,11 UK,Teal,5.00,,,,,OD1921,C006,P1673,2/2/2023,1478.00,32.00%
P1922,Women,Footwear,Heels,Metro,11 UK,Sea Green,5.00,,,,,OD1922,C007,P1674,1/4/2022,256.00,25.00%
P1923,Women,Footwear,Heels,Metro,11 UK,Red ,3.00,,,,,OD1923,C008,P1675,8/28/2021,2698.00,45.00%
P1924,Women,Footwear,Heels,Shoetopia,11 UK,Blue,5.00,,,,,OD1924,C009,P1676,9/4/2021,2364.00,15.00%
P1925,Women,Footwear,Heels,Shoetopia,10 UK,Orange,5.00,,,,,OD1925,C010,P1677,2/18/2021,1236.00,33.00%
P1926,Women,Footwear,Heels,Shoetopia,10 UK,Green,4.00,,,,,OD1926,C011,P1678,2/8/2022,756.00,42.00%
P1927,Women,Footwear,Heels,Shoetopia,10 UK,Purple,3.00,,,,,OD1927,C012,P1679,1/13/2022,326.00,42.00%
P1928,Women,Footwear,Heels,Shoetopia,10 UK,White,4.00,,,,,OD1928,C013,P1680,5/3/2022,453.00,39.00%
P1929,Women,Footwear,Heels,Shoetopia,10 UK,Off white,5.00,,,,,OD1929,C014,P1681,11/11/2021,326.00,39.00%
P1930,Women,Footwear,Heels,Shoetopia,10 UK,Sea Green,3.00,,,,,OD1930,C015,P1682,2/16/2021,456.00,39.00%
P1931,Women,Footwear,Heels,Shoetopia,10 UK,Green,2.00,,,,,OD1931,C016,P1683,11/9/2021,456.00,39.00%
P1932,Women,Footwear,Heels,Shoetopia,10 UK,Peach,5.00,,,,,OD1932,C017,P1684,2/20/2022,456.00,30.00%
P1933,Women,Footwear,Heels,Shoetopia,8 UK,Lavender,4.00,,,,,OD1933,C018,P1685,9/16/2021,456.00,30.00%
P1934,Women,Footwear,Heels,Shoetopia,8 UK,Charcoal,3.00,,,,,OD1934,C019,P1686,8/7/2021,236.00,30.00%
P1935,Women,Footwear,Heels,Shoetopia,8 UK,Beige,5.00,,,,,OD1935,C020,P1687,4/14/2021,996.00,25.00%
P1936,Women,Footwear,Heels,Shoetopia,8 UK,Cream,4.00,,,,,OD1936,C021,P1688,10/17/2021,654.00,25.00%
P1937,Women,Footwear,Heels,Shoetopia,8 UK,Off white,2.00,,,,,OD1937,C022,P1689,3/28/2021,456.00,30.00%
P1938,Women,Footwear,Heels,Shoetopia,8 UK,Brown,5.00,,,,,OD1938,C023,P1690,5/27/2022,785.00,30.00%
P1939,Women,Footwear,Heels,Shoetopia,7 UK,Mustard,5.00,,,,,OD1939,C024,P1691,10/29/2022,365.00,30.00%
P1940,Women,Footwear,Heels,Shoetopia,8 UK,Burgundy,4.00,,,,,OD1940,C025,P1692,12/8/2021,965.00,40.00%
P1941,Women,Footwear,Heels,Shoetopia,9 UK,Lavender,4.00,,,,,OD1941,C026,P1693,3/23/2021,444.00,40.00%
P1942,Women,Footwear,Heels,Shoetopia,10 UK,Teal,4.00,,,,,OD1942,C027,P1694,7/5/2021,569.00,40.00%
P1943,Women,Footwear,Heels,Shoetopia,11 UK,Rust,3.00,,,,,OD1943,C028,P1695,8/19/2021,475.00,40.00%
P1944,Women,Footwear,Heels,Shoetopia,12 UK,Gold,5.00,,,,,OD1944,C029,P1696,4/18/2022,598.00,40.00%
P1945,Women,Footwear,Heels,Shoetopia,6 UK,Blue,4.00,,,,,OD1945,C030,P1697,4/8/2021,536.00,40.00%
P1946,Women,Footwear,Heels,Shoetopia,7 UK,White,2.00,,,,,OD1946,C031,P1697,8/21/2022,256.00,45.00%
